date,device,post,impression,complete,complete_rate
2026-06-25,ios,TRUE,4024,3778,0.9388667992047713
2026-06-26,ios,TRUE,4025,3812,0.9470807453416149
2026-06-27,ios,TRUE,4026,3753,0.9321907600596125
2026-06-28,ios,TRUE,4160,3893,0.9358173076923076
2026-06-29,ios,TRUE,4126,3877,0.9396509936984974
2026-06-30,ios,TRUE,4091,3851,0.9413346370080665
2026-07-01,ios,TRUE,4103,3845,0.9371191810870095
2026-07-02,ios,TRUE,4111,3856,0.9379712965215277
2026-07-03,ios,TRUE,4122,3869,0.9386220281416788
2026-07-04,ios,TRUE,3991,3740,0.9371084941117515
2026-07-05,ios,TRUE,4041,3743,0.9262558772581044
2026-07-06,ios,TRUE,3913,3692,0.9435215946843853
2026-07-07,ios,TRUE,4030,3814,0.9464019851116625
2026-07-08,ios,TRUE,4075,3852,0.945276073619632
2026-07-09,ios,TRUE,4087,3864,0.9454367506728651
2026-07-10,ios,TRUE,4056,3828,0.9437869822485208
2026-07-11,ios,TRUE,4011,3749,0.9346796310147095
2026-07-12,ios,TRUE,4181,3916,0.9366180339631667
2026-07-13,ios,TRUE,4000,3739,0.93475
2026-07-14,ios,TRUE,4081,3844,0.9419259985297721
2026-07-15,ios,TRUE,4081,3853,0.9441313403577555
2026-07-16,ios,TRUE,4128,3882,0.940406976744186
2026-07-17,ios,TRUE,3980,3742,0.9402010050251256
2026-07-18,ios,TRUE,4030,3767,0.9347394540942928
2026-07-19,ios,TRUE,4023,3756,0.9336316181953765
2026-07-20,ios,TRUE,3945,3708,0.9399239543726235
2026-07-21,ios,TRUE,3988,3757,0.9420762286860582
2026-07-22,ios,TRUE,4172,3901,0.9350431447746884
2026-07-23,ios,TRUE,3931,3714,0.9447977613838718
2026-07-24,ios,TRUE,4098,3849,0.9392386530014641
2026-07-25,ios,TRUE,3903,3640,0.932615936459134
2026-07-26,ios,TRUE,4037,3781,0.936586574188754
2026-07-27,ios,TRUE,4021,3778,0.9395672718229297
2026-07-28,ios,TRUE,4139,3898,0.9417733752114037
2026-07-29,ios,TRUE,3948,3707,0.9389564336372846
2026-07-30,ios,TRUE,4083,3829,0.937790840068577
2026-07-31,ios,TRUE,4060,3789,0.9332512315270935
2025-12-01,mobile-web,FALSE,753,713,0.9468791500664011
2025-12-02,mobile-web,FALSE,733,691,0.9427012278308322
2025-12-03,mobile-web,FALSE,784,738,0.9413265306122449
2025-12-04,mobile-web,FALSE,742,693,0.9339622641509434
2025-12-05,mobile-web,FALSE,752,704,0.9361702127659575
2025-12-06,mobile-web,FALSE,789,745,0.944233206590621
2025-12-07,mobile-web,FALSE,740,693,0.9364864864864865
2025-12-08,mobile-web,FALSE,754,709,0.9403183023872679
2025-12-09,mobile-web,FALSE,748,693,0.9264705882352942
2025-12-10,mobile-web,FALSE,764,721,0.943717277486911
2025-12-11,mobile-web,FALSE,760,713,0.9381578947368421
2025-12-12,mobile-web,FALSE,730,702,0.9616438356164384
2025-12-13,mobile-web,FALSE,737,692,0.9389416553595658
2025-12-14,mobile-web,FALSE,748,704,0.9411764705882353
2025-12-15,mobile-web,FALSE,741,696,0.9392712550607287
2025-12-16,mobile-web,FALSE,745,700,0.9395973154362416
2025-12-17,mobile-web,FALSE,735,695,0.9455782312925171
2025-12-18,mobile-web,FALSE,748,707,0.9451871657754011
2025-12-19,mobile-web,FALSE,738,693,0.9390243902439024
2025-12-20,mobile-web,FALSE,763,716,0.9384010484927916
2025-12-21,mobile-web,FALSE,742,706,0.9514824797843666
2025-12-22,mobile-web,FALSE,738,702,0.9512195121951219
2025-12-23,mobile-web,FALSE,815,770,0.9447852760736196
2025-12-24,mobile-web,FALSE,709,669,0.9435825105782792
2025-12-25,mobile-web,FALSE,755,708,0.937748344370861
2025-12-26,mobile-web,FALSE,761,720,0.9461235216819974
2025-12-27,mobile-web,FALSE,730,681,0.9328767123287671
2025-12-28,mobile-web,FALSE,745,702,0.9422818791946309
2025-12-29,mobile-web,FALSE,788,736,0.934010152284264
2025-12-30,mobile-web,FALSE,737,704,0.9552238805970149
2025-12-31,mobile-web,FALSE,778,728,0.9357326478149101
2026-01-01,mobile-web,FALSE,811,765,0.9432799013563502
2026-01-02,mobile-web,FALSE,786,748,0.9516539440203562
2026-01-03,mobile-web,FALSE,726,689,0.9490358126721763
2026-01-04,mobile-web,FALSE,751,700,0.9320905459387483
2026-01-05,mobile-web,FALSE,796,747,0.9384422110552764
2026-01-06,mobile-web,FALSE,719,665,0.9248956884561892
2026-01-07,mobile-web,FALSE,714,682,0.9551820728291317
2026-01-08,mobile-web,FALSE,748,711,0.9505347593582888
2026-01-09,mobile-web,FALSE,739,694,0.939106901217862
2026-01-10,mobile-web,FALSE,730,691,0.9465753424657535
2026-01-11,mobile-web,FALSE,789,735,0.9315589353612167
2026-01-12,mobile-web,FALSE,754,719,0.9535809018567639
2026-01-13,mobile-web,FALSE,728,697,0.9574175824175825
2026-01-14,mobile-web,FALSE,726,683,0.940771349862259
2026-01-15,mobile-web,FALSE,733,699,0.9536152796725784
2026-01-16,mobile-web,FALSE,769,731,0.9505851755526658
2026-01-17,mobile-web,FALSE,796,742,0.9321608040201005
2026-01-18,mobile-web,FALSE,723,679,0.9391424619640387
2026-01-19,mobile-web,FALSE,721,682,0.9459084604715673
2026-01-20,mobile-web,FALSE,758,700,0.9234828496042217
2026-01-21,mobile-web,FALSE,767,721,0.940026075619296
2026-01-22,mobile-web,FALSE,751,715,0.952063914780293
2026-01-23,mobile-web,FALSE,746,700,0.938337801608579
2026-01-24,mobile-web,FALSE,745,695,0.9328859060402684
2026-01-25,mobile-web,FALSE,808,767,0.9492574257425742
2026-01-26,mobile-web,FALSE,807,776,0.9615861214374225
2026-01-27,mobile-web,FALSE,754,714,0.946949602122016
2026-01-28,mobile-web,FALSE,747,713,0.9544846050870147
2026-01-29,mobile-web,FALSE,732,695,0.9494535519125683
2026-01-30,mobile-web,FALSE,790,754,0.9544303797468354
2026-01-31,mobile-web,FALSE,761,710,0.9329829172141918
2026-02-01,mobile-web,FALSE,780,745,0.9551282051282052
2026-02-02,mobile-web,FALSE,749,715,0.9546061415220294
2026-02-03,mobile-web,FALSE,763,721,0.944954128440367
2026-02-04,mobile-web,FALSE,782,745,0.9526854219948849
2026-02-05,mobile-web,FALSE,849,798,0.9399293286219081
2026-02-06,mobile-web,FALSE,748,714,0.9545454545454546
2026-02-07,mobile-web,FALSE,731,676,0.9247606019151847
2026-02-08,mobile-web,FALSE,768,712,0.9270833333333334
2026-02-09,mobile-web,FALSE,734,696,0.9482288828337875
2026-02-10,mobile-web,FALSE,759,713,0.9393939393939394
2026-02-11,mobile-web,FALSE,786,737,0.9376590330788804
2026-02-12,mobile-web,FALSE,723,683,0.9446749654218534
2026-02-13,mobile-web,FALSE,751,718,0.9560585885486018
2026-02-14,mobile-web,FALSE,721,672,0.9320388349514563
2026-02-15,mobile-web,FALSE,724,680,0.9392265193370166
2026-02-16,mobile-web,FALSE,714,673,0.9425770308123249
2026-02-17,mobile-web,FALSE,766,721,0.9412532637075718
2026-02-18,mobile-web,FALSE,735,702,0.9551020408163265
2026-02-19,mobile-web,FALSE,699,665,0.9513590844062947
2026-02-20,mobile-web,FALSE,755,710,0.9403973509933775
2026-02-21,mobile-web,FALSE,749,700,0.9345794392523364
2026-02-22,mobile-web,FALSE,741,688,0.9284750337381916
2026-02-23,mobile-web,FALSE,731,705,0.9644322845417237
2026-02-24,mobile-web,FALSE,713,675,0.9467040673211781
2026-02-25,mobile-web,FALSE,776,730,0.9407216494845361
2026-02-26,mobile-web,FALSE,725,683,0.9420689655172414
2026-02-27,mobile-web,FALSE,748,707,0.9451871657754011
2026-02-28,mobile-web,FALSE,713,670,0.9396914446002805
2026-03-01,mobile-web,FALSE,726,676,0.931129476584022
2026-03-02,mobile-web,FALSE,780,743,0.9525641025641025
2026-03-03,mobile-web,FALSE,727,688,0.9463548830811555
2026-03-04,mobile-web,FALSE,692,653,0.9436416184971098
2026-03-05,mobile-web,FALSE,734,698,0.9509536784741145
2026-03-06,mobile-web,FALSE,729,689,0.9451303155006858
2026-03-07,mobile-web,FALSE,733,679,0.9263301500682128
2026-03-08,mobile-web,FALSE,797,750,0.9410288582183187
2026-03-09,mobile-web,FALSE,777,732,0.9420849420849421
2026-03-10,mobile-web,FALSE,753,703,0.9335989375830013
2026-03-11,mobile-web,FALSE,732,694,0.9480874316939891
2026-03-12,mobile-web,FALSE,748,708,0.946524064171123
2026-03-13,mobile-web,FALSE,694,649,0.9351585014409222
2026-03-14,mobile-web,FALSE,709,669,0.9435825105782792
2026-03-15,mobile-web,FALSE,773,732,0.9469598965071151
2026-03-16,mobile-web,FALSE,788,748,0.949238578680203
2026-03-17,mobile-web,FALSE,783,736,0.9399744572158365
2026-03-18,mobile-web,FALSE,719,669,0.9304589707927677
2026-03-19,mobile-web,FALSE,775,737,0.9509677419354838
2026-03-20,mobile-web,FALSE,738,708,0.959349593495935
2026-03-21,mobile-web,FALSE,706,666,0.943342776203966
2026-03-22,mobile-web,FALSE,755,696,0.9218543046357616
2026-03-23,mobile-web,FALSE,743,692,0.9313593539703903
2026-03-24,mobile-web,FALSE,717,676,0.9428172942817294
2026-03-25,mobile-web,FALSE,731,696,0.9521203830369357
2026-03-26,mobile-web,FALSE,727,680,0.9353507565337001
2026-03-27,mobile-web,FALSE,804,756,0.9402985074626866
2026-03-28,mobile-web,FALSE,730,688,0.9424657534246575
2026-03-29,mobile-web,FALSE,714,680,0.9523809523809523
2026-03-30,mobile-web,FALSE,792,753,0.9507575757575758
2026-03-31,mobile-web,FALSE,765,716,0.9359477124183007
2026-04-01,mobile-web,FALSE,767,708,0.9230769230769231
2026-04-02,mobile-web,FALSE,757,722,0.9537648612945839
2026-04-03,mobile-web,FALSE,724,679,0.9378453038674033
2026-04-04,mobile-web,FALSE,745,692,0.9288590604026845
2026-04-05,mobile-web,FALSE,721,661,0.9167822468793343
2026-04-06,mobile-web,FALSE,742,703,0.9474393530997305
2026-04-07,mobile-web,FALSE,717,678,0.9456066945606695
2026-04-08,mobile-web,FALSE,778,742,0.9537275064267352
2026-04-09,mobile-web,FALSE,756,715,0.9457671957671958
2026-04-10,mobile-web,FALSE,780,733,0.9397435897435897
2026-04-11,mobile-web,FALSE,747,707,0.9464524765729585
2026-04-12,mobile-web,FALSE,752,705,0.9375
2026-04-13,mobile-web,FALSE,706,663,0.9390934844192634
2026-04-14,mobile-web,FALSE,716,668,0.9329608938547486
2026-04-15,mobile-web,FALSE,778,744,0.9562982005141388
2026-04-16,mobile-web,FALSE,768,730,0.9505208333333334
2026-04-17,mobile-web,FALSE,714,681,0.9537815126050421
2026-04-18,mobile-web,FALSE,732,692,0.9453551912568307
2026-04-19,mobile-web,FALSE,692,651,0.9407514450867052
2026-04-20,mobile-web,FALSE,743,696,0.9367429340511441
2026-04-21,mobile-web,FALSE,738,696,0.943089430894309
2026-04-22,mobile-web,FALSE,752,710,0.9441489361702128
2026-04-23,mobile-web,FALSE,772,726,0.9404145077720207
2026-04-24,mobile-web,FALSE,747,716,0.9585006693440429
2026-04-25,mobile-web,FALSE,802,751,0.9364089775561097
2026-04-26,mobile-web,FALSE,740,693,0.9364864864864865
2026-04-27,mobile-web,FALSE,752,716,0.9521276595744681
2026-04-28,mobile-web,FALSE,770,719,0.9337662337662338
2026-04-29,mobile-web,FALSE,792,750,0.946969696969697
2026-04-30,mobile-web,FALSE,754,716,0.9496021220159151
2026-05-01,mobile-web,FALSE,742,695,0.9366576819407008
2026-05-02,mobile-web,FALSE,728,684,0.9395604395604396
2026-05-03,mobile-web,FALSE,724,670,0.925414364640884
2026-05-04,mobile-web,FALSE,798,744,0.9323308270676691
2026-05-05,mobile-web,FALSE,701,653,0.9315263908701854
2026-05-06,mobile-web,FALSE,731,688,0.9411764705882353
2026-05-07,mobile-web,FALSE,721,670,0.9292649098474342
2026-05-08,mobile-web,FALSE,736,684,0.9293478260869565
2026-05-09,mobile-web,FALSE,795,719,0.9044025157232705
2026-05-10,mobile-web,FALSE,739,687,0.9296346414073072
2026-05-11,mobile-web,FALSE,751,705,0.9387483355525965
2026-05-12,mobile-web,FALSE,779,728,0.9345314505776636
2026-05-13,mobile-web,FALSE,785,734,0.935031847133758
2026-05-14,mobile-web,FALSE,785,739,0.9414012738853503
2026-05-15,mobile-web,FALSE,776,728,0.9381443298969072
2026-05-16,mobile-web,FALSE,759,691,0.9104084321475626
2026-05-17,mobile-web,FALSE,801,760,0.9488139825218477
2026-05-18,mobile-web,FALSE,805,762,0.9465838509316771
2026-05-19,mobile-web,FALSE,786,748,0.9516539440203562
2026-05-20,mobile-web,FALSE,743,704,0.9475100942126514
2026-05-21,mobile-web,FALSE,691,648,0.9377713458755427
2026-05-22,mobile-web,FALSE,734,684,0.9318801089918256
2026-05-23,mobile-web,FALSE,742,692,0.9326145552560647
2026-05-24,mobile-web,FALSE,775,725,0.9354838709677419
2026-05-25,mobile-web,FALSE,809,758,0.9369592088998764
2026-05-26,mobile-web,FALSE,776,729,0.9394329896907216
2026-05-27,mobile-web,FALSE,770,711,0.9233766233766234
2026-05-28,mobile-web,FALSE,751,698,0.929427430093209
2026-05-29,mobile-web,FALSE,809,761,0.9406674907292955
2026-05-30,mobile-web,FALSE,747,700,0.9370816599732262
2026-05-31,mobile-web,FALSE,748,699,0.9344919786096256
2026-06-01,mobile-web,TRUE,718,686,0.9554317548746518
2026-06-02,mobile-web,TRUE,660,621,0.9409090909090909
2026-06-03,mobile-web,TRUE,712,662,0.9297752808988764
2026-06-04,mobile-web,TRUE,714,671,0.9397759103641457
2026-06-05,mobile-web,TRUE,772,732,0.9481865284974094
2026-06-06,mobile-web,TRUE,743,695,0.9353970390309556
2026-06-07,mobile-web,TRUE,756,711,0.9404761904761905
2026-06-08,mobile-web,TRUE,742,700,0.9433962264150944
2026-06-09,mobile-web,TRUE,720,664,0.9222222222222223
2026-06-10,mobile-web,TRUE,751,711,0.9467376830892144
2026-06-11,mobile-web,TRUE,756,702,0.9285714285714286
2026-06-12,mobile-web,TRUE,753,723,0.9601593625498008
2026-06-13,mobile-web,TRUE,735,695,0.9455782312925171
2026-06-14,mobile-web,TRUE,723,685,0.9474412171507607
2026-06-15,mobile-web,TRUE,768,717,0.93359375
2026-06-16,mobile-web,TRUE,790,738,0.9341772151898734
2026-06-17,mobile-web,TRUE,742,690,0.9299191374663073
2026-06-18,mobile-web,TRUE,791,749,0.9469026548672567
2026-06-19,mobile-web,TRUE,783,748,0.9553001277139208
2026-06-20,mobile-web,TRUE,753,700,0.9296148738379814
2026-06-21,mobile-web,TRUE,752,701,0.9321808510638298
2026-06-22,mobile-web,TRUE,773,732,0.9469598965071151
2026-06-23,mobile-web,TRUE,743,700,0.9421265141318977
2026-06-24,mobile-web,TRUE,742,691,0.931266846361186
2026-06-25,mobile-web,TRUE,762,715,0.9383202099737533
2026-06-26,mobile-web,TRUE,827,766,0.9262394195888755
2026-06-27,mobile-web,TRUE,758,717,0.945910290237467
2026-06-28,mobile-web,TRUE,709,662,0.9337094499294781
2026-06-29,mobile-web,TRUE,776,731,0.9420103092783505
2026-06-30,mobile-web,TRUE,734,689,0.9386920980926431
2026-07-01,mobile-web,TRUE,752,708,0.9414893617021277
2026-07-02,mobile-web,TRUE,766,712,0.9295039164490861
2026-07-03,mobile-web,TRUE,737,699,0.9484396200814111
2026-07-04,mobile-web,TRUE,733,689,0.9399727148703957
2026-07-05,mobile-web,TRUE,757,713,0.9418758256274768
2026-07-06,mobile-web,TRUE,779,737,0.9460847240051348
2026-07-07,mobile-web,TRUE,716,675,0.9427374301675978
2026-07-08,mobile-web,TRUE,764,716,0.93717277486911
2026-07-09,mobile-web,TRUE,771,732,0.9494163424124513
2026-07-10,mobile-web,TRUE,753,710,0.9428950863213812
2026-07-11,mobile-web,TRUE,727,685,0.9422283356258597
2026-07-12,mobile-web,TRUE,746,693,0.9289544235924933
2026-07-13,mobile-web,TRUE,738,697,0.9444444444444444
2026-07-14,mobile-web,TRUE,705,673,0.9546099290780142
2026-07-15,mobile-web,TRUE,786,736,0.9363867684478372
2026-07-16,mobile-web,TRUE,753,698,0.9269588313413014
2026-07-17,mobile-web,TRUE,739,701,0.9485791610284168
2026-07-18,mobile-web,TRUE,732,684,0.9344262295081968
2026-07-19,mobile-web,TRUE,725,675,0.9310344827586207
2026-07-20,mobile-web,TRUE,748,697,0.9318181818181818
2026-07-21,mobile-web,TRUE,742,692,0.9326145552560647
2026-07-22,mobile-web,TRUE,724,679,0.9378453038674033
2026-07-23,mobile-web,TRUE,797,749,0.9397741530740276
2026-07-24,mobile-web,TRUE,719,672,0.9346314325452016
2026-07-25,mobile-web,TRUE,786,736,0.9363867684478372
2026-07-26,mobile-web,TRUE,747,701,0.9384203480589023
2026-07-27,mobile-web,TRUE,790,736,0.9316455696202531
2026-07-28,mobile-web,TRUE,715,667,0.9328671328671329
2026-07-29,mobile-web,TRUE,716,669,0.9343575418994413
2026-07-30,mobile-web,TRUE,720,671,0.9319444444444445
2026-07-31,mobile-web,TRUE,743,695,0.9353970390309556
2025-12-01,pc-web,FALSE,1196,1093,0.9138795986622074
2025-12-02,pc-web,FALSE,1194,1095,0.9170854271356784
2025-12-03,pc-web,FALSE,1185,1101,0.9291139240506329
2025-12-04,pc-web,FALSE,1212,1120,0.9240924092409241
2025-12-05,pc-web,FALSE,1273,1165,0.9151610369206599
2025-12-06,pc-web,FALSE,1160,1054,0.9086206896551724
2025-12-07,pc-web,FALSE,1255,1170,0.9322709163346613
2025-12-08,pc-web,FALSE,1191,1089,0.9143576826196473
2025-12-09,pc-web,FALSE,1191,1103,0.926112510495382
2025-12-10,pc-web,FALSE,1106,1009,0.9122965641952984
2025-12-11,pc-web,FALSE,1204,1115,0.9260797342192691
2025-12-12,pc-web,FALSE,1237,1146,0.9264349232012935
2025-12-13,pc-web,FALSE,1097,1007,0.91795806745670006
2025-12-14,pc-web,FALSE,1200,1103,0.9191666666666667
2025-12-15,pc-web,FALSE,1276,1203,0.9427899686520376
2025-12-16,pc-web,FALSE,1122,1036,0.9233511586452763
2025-12-17,pc-web,FALSE,1257,1165,0.9268098647573588
2025-12-18,pc-web,FALSE,1201,1107,0.9217318900915903
2025-12-19,pc-web,FALSE,1235,1146,0.9279352226720647
2025-12-20,pc-web,FALSE,1220,1144,0.9377049180327869
2025-12-21,pc-web,FALSE,1194,1076,0.9011725293132329
2025-12-22,pc-web,FALSE,1215,1114,0.9168724279835391
2025-12-23,pc-web,FALSE,1232,1125,0.9131493506493507
2025-12-24,pc-web,FALSE,1158,1078,0.9309153713298791
2025-12-25,pc-web,FALSE,1209,1112,0.9197684036393714
2025-12-26,pc-web,FALSE,1182,1093,0.9247038917089678
2025-12-27,pc-web,FALSE,1164,1072,0.9209621993127147
2025-12-28,pc-web,FALSE,1188,1087,0.914983164983165
2025-12-29,pc-web,FALSE,1158,1061,0.9162348877374784
2025-12-30,pc-web,FALSE,1210,1105,0.9132231404958677
2025-12-31,pc-web,FALSE,1227,1126,0.9176854115729421
2026-01-01,pc-web,FALSE,1216,1122,0.9226973684210527
2026-01-02,pc-web,FALSE,1259,1150,0.9134233518665608
2026-01-03,pc-web,FALSE,1203,1112,0.9243557772236076
2026-01-04,pc-web,FALSE,1165,1072,0.9201716738197425
2026-01-05,pc-web,FALSE,1210,1105,0.9132231404958677
2026-01-06,pc-web,FALSE,1142,1051,0.9203152364273205
2026-01-07,pc-web,FALSE,1194,1095,0.9170854271356784
2026-01-08,pc-web,FALSE,1257,1148,0.9132856006364359
2026-01-09,pc-web,FALSE,1232,1141,0.9261363636363636
2026-01-10,pc-web,FALSE,1256,1150,0.9156050955414012
2026-01-11,pc-web,FALSE,1230,1137,0.9243902439024391
2026-01-12,pc-web,FALSE,1181,1090,0.9229466553767993
2026-01-13,pc-web,FALSE,1189,1092,0.9184188393608074
2026-01-14,pc-web,FALSE,1206,1105,0.9162520729684909
2026-01-15,pc-web,FALSE,1246,1150,0.9229534510433387
2026-01-16,pc-web,FALSE,1204,1098,0.9119601328903655
2026-01-17,pc-web,FALSE,1253,1153,0.9201915403032721
2026-01-18,pc-web,FALSE,1195,1109,0.9280334728033472
2026-01-19,pc-web,FALSE,1246,1149,0.9221508828250401
2026-01-20,pc-web,FALSE,1216,1122,0.9226973684210527
2026-01-21,pc-web,FALSE,1191,1108,0.9303106633081444
2026-01-22,pc-web,FALSE,1173,1081,0.9215686274509803
2026-01-23,pc-web,FALSE,1240,1161,0.9362903225806452
2026-01-24,pc-web,FALSE,1133,1040,0.9179170344218888
2026-01-25,pc-web,FALSE,1197,1099,0.9181286549707602
2026-01-26,pc-web,FALSE,1239,1147,0.9257465698143664
2026-01-27,pc-web,FALSE,1139,1055,0.926251097453907
2026-01-28,pc-web,FALSE,1228,1144,0.9315960912052117
2026-01-29,pc-web,FALSE,1164,1072,0.9209621993127147
2026-01-30,pc-web,FALSE,1178,1098,0.9320882852292021
2026-01-31,pc-web,FALSE,1189,1101,0.9259882253994953
2026-02-01,pc-web,FALSE,1241,1134,0.9137792103142627
2026-02-02,pc-web,FALSE,1148,1065,0.9277003484320557
2026-02-03,pc-web,FALSE,1237,1152,0.931285367825384
2026-02-04,pc-web,FALSE,1243,1149,0.9243765084473049
2026-02-05,pc-web,FALSE,1228,1131,0.9210097719869706
2026-02-06,pc-web,FALSE,1217,1138,0.9350862777321282
2026-02-07,pc-web,FALSE,1178,1084,0.9202037351443124
2026-02-08,pc-web,FALSE,1200,1103,0.9191666666666667
2026-02-09,pc-web,FALSE,1169,1087,0.9298545765611634
2026-02-10,pc-web,FALSE,1171,1077,0.9197267292912041
2026-02-11,pc-web,FALSE,1231,1146,0.9309504467912266
2026-02-12,pc-web,FALSE,1210,1112,0.9190082644628099
2026-02-13,pc-web,FALSE,1224,1117,0.9125816993464052
2026-02-14,pc-web,FALSE,1211,1111,0.9174236168455822
2026-02-15,pc-web,FALSE,1214,1106,0.9110378912685337
2026-02-16,pc-web,FALSE,1226,1129,0.9208809135399674
2026-02-17,pc-web,FALSE,1120,1046,0.9339285714285714
2026-02-18,pc-web,FALSE,1245,1150,0.9236947791164659
2026-02-19,pc-web,FALSE,1214,1116,0.9192751235584844
2026-02-20,pc-web,FALSE,1252,1165,0.9305111821086262
2026-02-21,pc-web,FALSE,1133,1040,0.9179170344218888
2026-02-22,pc-web,FALSE,1172,1077,0.9189419795221843
2026-02-23,pc-web,FALSE,1202,1108,0.9217970049916805
2026-02-24,pc-web,FALSE,1203,1117,0.9285120532003325
2026-02-25,pc-web,FALSE,1212,1117,0.9216171617161716
2026-02-26,pc-web,FALSE,1146,1055,0.9205933682373473
2026-02-27,pc-web,FALSE,1181,1094,0.9263336155800169
2026-02-28,pc-web,FALSE,1228,1127,0.9177524429967426
2026-03-01,pc-web,FALSE,1188,1075,0.9048821548821548
2026-03-02,pc-web,FALSE,1188,1103,0.9284511784511784
2026-03-03,pc-web,FALSE,1207,1120,0.927920463960232
2026-03-04,pc-web,FALSE,1156,1055,0.9126297577854672
2026-03-05,pc-web,FALSE,1137,1041,0.9155672823218998
2026-03-06,pc-web,FALSE,1141,1063,0.9316389132340053
2026-03-07,pc-web,FALSE,1153,1053,0.9132697311361665
2026-03-08,pc-web,FALSE,1107,1035,0.9349593495934959
2026-03-09,pc-web,FALSE,1193,1095,0.9178541492036881
2026-03-10,pc-web,FALSE,1147,1054,0.918918918918919
2026-03-11,pc-web,FALSE,1233,1144,0.9278183292781833
2026-03-12,pc-web,FALSE,1210,1125,0.9297520661157025
2026-03-13,pc-web,FALSE,1203,1111,0.9235245220282626
2026-03-14,pc-web,FALSE,1225,1133,0.9248979591836735
2026-03-15,pc-web,FALSE,1234,1131,0.9165316045380876
2026-03-16,pc-web,FALSE,1174,1083,0.9224872231686542
2026-03-17,pc-web,FALSE,1181,1094,0.9263336155800169
2026-03-18,pc-web,FALSE,1277,1171,0.9169929522317932
2026-03-19,pc-web,FALSE,1215,1124,0.9251028806584363
2026-03-20,pc-web,FALSE,1198,1093,0.9123539232053423
2026-03-21,pc-web,FALSE,1183,1080,0.9129332206255283
2026-03-22,pc-web,FALSE,1271,1167,0.918174665617624
2026-03-23,pc-web,FALSE,1221,1128,0.9238329238329238
2026-03-24,pc-web,FALSE,1261,1162,0.9214908802537668
2026-03-25,pc-web,FALSE,1246,1148,0.9213483146067416
2026-03-26,pc-web,FALSE,1211,1106,0.9132947976878613
2026-03-27,pc-web,FALSE,1235,1142,0.9246963562753037
2026-03-28,pc-web,FALSE,1224,1107,0.9044117647058824
2026-03-29,pc-web,FALSE,1225,1107,0.9036734693877551
2026-03-30,pc-web,FALSE,1231,1126,0.9147034930950447
2026-03-31,pc-web,FALSE,1253,1155,0.9217877094972067
2026-04-01,pc-web,FALSE,1158,1075,0.9283246977547496
2026-04-02,pc-web,FALSE,1152,1062,0.921875
2026-04-03,pc-web,FALSE,1218,1114,0.9146141215106732
2026-04-04,pc-web,FALSE,1184,1088,0.918918918918919
2026-04-05,pc-web,FALSE,1227,1121,0.9136104319478403
2026-04-06,pc-web,FALSE,1224,1125,0.9191176470588235
2026-04-07,pc-web,FALSE,1180,1092,0.9254237288135593
2026-04-08,pc-web,FALSE,1195,1109,0.9280334728033472
2026-04-09,pc-web,FALSE,1182,1066,0.9018612521150592
2026-04-10,pc-web,FALSE,1138,1063,0.9340949033391915
2026-04-11,pc-web,FALSE,1139,1047,0.9192273924495171
2026-04-12,pc-web,FALSE,1154,1049,0.9090121317157712
2026-04-13,pc-web,FALSE,1233,1136,0.9213300892133008
2026-04-14,pc-web,FALSE,1197,1090,0.910609857978279
2026-04-15,pc-web,FALSE,1218,1104,0.9064039408866995
2026-04-16,pc-web,FALSE,1212,1124,0.9273927392739274
2026-04-17,pc-web,FALSE,1188,1088,0.9158249158249159
2026-04-18,pc-web,FALSE,1210,1104,0.912396694214876
2026-04-19,pc-web,FALSE,1126,1025,0.9103019538188277
2026-04-20,pc-web,FALSE,1160,1071,0.9232758620689655
2026-04-21,pc-web,FALSE,1203,1101,0.9152119700748129
2026-04-22,pc-web,FALSE,1157,1066,0.9213483146067416
2026-04-23,pc-web,FALSE,1184,1085,0.9163851351351351
2026-04-24,pc-web,FALSE,1273,1173,0.9214454045561665
2026-04-25,pc-web,FALSE,1193,1092,0.9153394803017603
2026-04-26,pc-web,FALSE,1228,1127,0.9177524429967426
2026-04-27,pc-web,FALSE,1137,1054,0.9270008795074758
2026-04-28,pc-web,FALSE,1242,1129,0.9090177133655395
2026-04-29,pc-web,FALSE,1170,1076,0.9196581196581196
2026-04-30,pc-web,FALSE,1149,1063,0.9251523063533508
2026-05-01,pc-web,FALSE,1119,1026,0.9168900804289544
2026-05-02,pc-web,FALSE,1179,1072,0.909245122985581
2026-05-03,pc-web,FALSE,1182,1086,0.9187817258883249
2026-05-04,pc-web,FALSE,1261,1148,0.9103885804916733
2026-05-05,pc-web,FALSE,1189,1104,0.928511354079058
2026-05-06,pc-web,FALSE,1147,1062,0.925893635571055
2026-05-07,pc-web,FALSE,1259,1157,0.9189833200953137
2026-05-08,pc-web,FALSE,1191,1095,0.9193954659949622
2026-05-09,pc-web,FALSE,1259,1161,0.9221604447974583
2026-05-10,pc-web,FALSE,1173,1069,0.9113384484228474
2026-05-11,pc-web,FALSE,1254,1154,0.9202551834130781
2026-05-12,pc-web,FALSE,1211,1116,0.921552436003303
2026-05-13,pc-web,FALSE,1157,1062,0.9178910976663786
2026-05-14,pc-web,FALSE,1186,1105,0.9317032040472175
2026-05-15,pc-web,FALSE,1265,1157,0.9146245059288538
2026-05-16,pc-web,FALSE,1134,1046,0.9223985890652557
2026-05-17,pc-web,FALSE,1207,1091,0.903893951946976
